data,forn,area,eta,m,f,d1,d2,dpi,db1,db2,db3,N1,N2,ISTAT,reg
2022-01-06,Moderna,LOM,80-89,288.0,475.0,11.0,18.0,1.0,733.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2022-01-06,Moderna,LOM,90+,27.0,77.0,2.0,3.0,0.0,99.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2022-01-06,Moderna,MAR,12-19,20.0,9.0,3.0,7.0,1.0,18.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,20-29,91.0,88.0,7.0,11.0,0.0,161.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,30-39,100.0,84.0,11.0,12.0,1.0,160.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,40-49,162.0,119.0,4.0,9.0,2.0,266.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,50-59,159.0,135.0,8.0,16.0,6.0,264.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,60-69,126.0,106.0,6.0,6.0,1.0,219.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,70-79,63.0,65.0,0.0,3.0,0.0,125.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,80-89,15.0,25.0,1.0,1.0,0.0,38.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MAR,90+,2.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,ITI,ITI3,11.0,Marche
2022-01-06,Moderna,MOL,12-19,11.0,5.0,0.0,2.0,0.0,14.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,20-29,34.0,33.0,2.0,3.0,0.0,62.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,30-39,47.0,30.0,0.0,2.0,0.0,75.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,40-49,60.0,50.0,0.0,6.0,0.0,104.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,50-59,51.0,30.0,0.0,3.0,0.0,78.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,60-69,20.0,15.0,0.0,0.0,0.0,35.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,70-79,21.0,29.0,0.0,1.0,0.0,49.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,80-89,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,MOL,90+,1.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Moderna,PAB,12-19,25.0,21.0,1.0,4.0,0.0,41.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,20-29,151.0,131.0,3.0,15.0,2.0,262.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,30-39,114.0,89.0,3.0,13.0,1.0,186.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,40-49,124.0,102.0,11.0,11.0,1.0,203.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,50-59,150.0,117.0,5.0,13.0,1.0,248.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,60-69,66.0,61.0,3.0,9.0,1.0,114.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,70-79,28.0,31.0,2.0,4.0,0.0,53.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,80-89,5.0,11.0,0.0,0.0,0.0,16.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAB,90+,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,ITH,ITH1,4.0,Provincia Autonoma Bolzano / Bozen
2022-01-06,Moderna,PAT,12-19,7.0,2.0,1.0,5.0,0.0,3.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,20-29,12.0,13.0,1.0,1.0,0.0,23.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,30-39,9.0,12.0,0.0,0.0,0.0,21.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,40-49,26.0,23.0,0.0,1.0,0.0,48.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,50-59,15.0,6.0,0.0,0.0,0.0,21.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,60-69,4.0,2.0,1.0,0.0,0.0,5.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,70-79,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,80-89,2.0,6.0,0.0,0.0,0.0,8.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PAT,90+,1.0,6.0,0.0,0.0,0.0,7.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Moderna,PIE,12-19,410.0,361.0,258.0,282.0,22.0,209.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,20-29,1186.0,1124.0,85.0,145.0,16.0,2064.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,30-39,1344.0,1153.0,119.0,154.0,14.0,2210.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,40-49,1674.0,1504.0,126.0,155.0,13.0,2884.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,50-59,1836.0,1533.0,168.0,153.0,25.0,3023.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,60-69,1106.0,1163.0,114.0,67.0,6.0,2082.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,70-79,521.0,634.0,52.0,64.0,0.0,1039.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,80-89,97.0,162.0,24.0,16.0,3.0,216.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PIE,90+,14.0,21.0,4.0,3.0,0.0,28.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Moderna,PUG,12-19,25.0,27.0,6.0,4.0,0.0,42.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,20-29,187.0,146.0,7.0,7.0,1.0,318.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,30-39,205.0,194.0,14.0,3.0,3.0,379.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,40-49,282.0,314.0,20.0,6.0,0.0,570.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,50-59,304.0,294.0,24.0,6.0,2.0,566.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,60-69,255.0,198.0,6.0,7.0,1.0,439.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,70-79,110.0,139.0,5.0,2.0,0.0,242.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,80-89,30.0,50.0,2.0,1.0,0.0,77.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,PUG,90+,6.0,11.0,1.0,1.0,0.0,15.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Moderna,SAR,12-19,30.0,30.0,10.0,9.0,7.0,34.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,20-29,175.0,169.0,17.0,5.0,10.0,312.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,30-39,142.0,178.0,11.0,9.0,11.0,289.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,40-49,277.0,289.0,13.0,12.0,4.0,537.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,50-59,343.0,345.0,22.0,6.0,8.0,652.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,60-69,164.0,188.0,13.0,1.0,2.0,336.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,70-79,84.0,111.0,8.0,1.0,0.0,186.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,80-89,51.0,78.0,4.0,0.0,0.0,125.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SAR,90+,7.0,28.0,5.0,1.0,0.0,29.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Moderna,SIC,12-19,547.0,520.0,320.0,243.0,44.0,460.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,20-29,1999.0,2009.0,211.0,189.0,49.0,3559.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,30-39,2223.0,2142.0,315.0,232.0,70.0,3748.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,40-49,2891.0,2830.0,355.0,269.0,53.0,5044.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,50-59,3051.0,2914.0,330.0,252.0,33.0,5350.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,60-69,2086.0,2056.0,226.0,165.0,16.0,3735.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,70-79,1034.0,1290.0,120.0,74.0,3.0,2127.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,80-89,338.0,534.0,72.0,18.0,0.0,782.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,SIC,90+,54.0,140.0,6.0,5.0,0.0,183.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Moderna,TOS,12-19,267.0,242.0,110.0,204.0,39.0,156.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,20-29,754.0,774.0,48.0,141.0,35.0,1304.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,30-39,825.0,796.0,88.0,187.0,19.0,1327.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,40-49,882.0,856.0,57.0,167.0,17.0,1497.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,50-59,1468.0,1265.0,99.0,121.0,11.0,2502.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,60-69,845.0,804.0,64.0,66.0,3.0,1516.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,70-79,310.0,375.0,27.0,35.0,1.0,622.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,80-89,45.0,81.0,7.0,5.0,0.0,114.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,TOS,90+,11.0,27.0,1.0,4.0,0.0,33.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Moderna,UMB,12-19,34.0,25.0,24.0,15.0,6.0,14.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,20-29,75.0,97.0,10.0,16.0,5.0,141.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,30-39,120.0,137.0,10.0,11.0,1.0,235.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,40-49,314.0,265.0,10.0,6.0,0.0,563.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,50-59,282.0,220.0,6.0,11.0,0.0,485.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,60-69,158.0,145.0,3.0,3.0,0.0,297.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,70-79,105.0,129.0,5.0,1.0,0.0,228.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,80-89,17.0,32.0,0.0,0.0,0.0,49.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,UMB,90+,4.0,7.0,0.0,1.0,0.0,10.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Moderna,VDA,12-19,5.0,6.0,0.0,0.0,0.0,11.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,20-29,55.0,56.0,8.0,3.0,0.0,100.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,30-39,71.0,57.0,13.0,2.0,3.0,110.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,40-49,108.0,82.0,14.0,2.0,0.0,174.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,50-59,132.0,109.0,10.0,2.0,0.0,229.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,60-69,62.0,47.0,8.0,0.0,2.0,99.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,70-79,15.0,32.0,5.0,0.0,1.0,41.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VDA,80-89,2.0,5.0,1.0,0.0,0.0,6.0,0.0,0.0,ITC,ITC2,2.0,Valle d'Aosta / Vallée d'Aoste
2022-01-06,Moderna,VEN,12-19,224.0,212.0,129.0,22.0,28.0,257.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,20-29,1263.0,1192.0,49.0,80.0,43.0,2283.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,30-39,1110.0,977.0,69.0,79.0,25.0,1914.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,40-49,1861.0,1698.0,101.0,67.0,12.0,3379.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,50-59,2431.0,2014.0,94.0,42.0,18.0,4291.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,60-69,1169.0,1080.0,56.0,19.0,4.0,2170.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,70-79,666.0,807.0,22.0,15.0,2.0,1434.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,80-89,200.0,297.0,7.0,1.0,0.0,489.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Moderna,VEN,90+,16.0,56.0,0.0,0.0,0.0,72.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Pfizer Pediatrico,BAS,05-11,104.0,104.0,176.0,17.0,15.0,0.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer Pediatrico,CAL,05-11,2035.0,1902.0,3693.0,51.0,193.0,0.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer Pediatrico,CAM,05-11,1706.0,1414.0,2508.0,428.0,181.0,3.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer Pediatrico,EMR,05-11,866.0,876.0,1408.0,178.0,156.0,0.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer Pediatrico,FVG,05-11,2.0,3.0,1.0,4.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2022-01-06,Pfizer Pediatrico,LAZ,05-11,1847.0,1830.0,1674.0,1885.0,118.0,0.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer Pediatrico,LIG,05-11,28.0,32.0,6.0,54.0,0.0,0.0,0.0,0.0,ITC,ITC3,7.0,Liguria
2022-01-06,Pfizer Pediatrico,LOM,05-11,2749.0,2611.0,3664.0,1496.0,200.0,0.0,0.0,0.0,ITC,ITC4,3.0,Lombardia
2022-01-06,Pfizer Pediatrico,MOL,05-11,905.0,852.0,1572.0,6.0,68.0,111.0,0.0,0.0,ITF,ITF2,14.0,Molise
2022-01-06,Pfizer Pediatrico,PAT,05-11,592.0,500.0,987.0,1.0,104.0,0.0,0.0,0.0,ITH,ITH2,4.0,Provincia Autonoma Trento
2022-01-06,Pfizer Pediatrico,PIE,05-11,1353.0,1305.0,2387.0,51.0,220.0,0.0,0.0,0.0,ITC,ITC1,1.0,Piemonte
2022-01-06,Pfizer Pediatrico,PUG,05-11,1968.0,1778.0,3380.0,131.0,235.0,0.0,0.0,0.0,ITF,ITF4,16.0,Puglia
2022-01-06,Pfizer Pediatrico,SAR,05-11,188.0,171.0,126.0,213.0,20.0,0.0,0.0,0.0,ITG,ITG2,20.0,Sardegna
2022-01-06,Pfizer Pediatrico,SIC,05-11,1623.0,1533.0,2719.0,304.0,133.0,0.0,0.0,0.0,ITG,ITG1,19.0,Sicilia
2022-01-06,Pfizer Pediatrico,TOS,05-11,496.0,433.0,357.0,530.0,42.0,0.0,0.0,0.0,ITI,ITI1,9.0,Toscana
2022-01-06,Pfizer Pediatrico,UMB,05-11,82.0,76.0,72.0,80.0,6.0,0.0,0.0,0.0,ITI,ITI2,10.0,Umbria
2022-01-06,Pfizer Pediatrico,VEN,05-11,1284.0,1228.0,2148.0,162.0,198.0,4.0,0.0,0.0,ITH,ITH3,5.0,Veneto
2022-01-06,Pfizer/BioNTech,ABR,12-19,125.0,106.0,33.0,34.0,6.0,158.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,20-29,150.0,130.0,3.0,10.0,1.0,266.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,30-39,164.0,165.0,9.0,19.0,2.0,299.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,40-49,186.0,189.0,5.0,12.0,5.0,353.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,50-59,196.0,243.0,11.0,11.0,1.0,416.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,60-69,83.0,121.0,6.0,10.0,2.0,186.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,70-79,51.0,73.0,1.0,5.0,0.0,118.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,80-89,19.0,24.0,1.0,3.0,0.0,39.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,ABR,90+,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,ITF,ITF1,13.0,Abruzzo
2022-01-06,Pfizer/BioNTech,BAS,12-19,21.0,15.0,8.0,9.0,1.0,18.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,20-29,39.0,36.0,0.0,5.0,1.0,69.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,30-39,24.0,20.0,2.0,1.0,0.0,41.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,40-49,23.0,26.0,0.0,3.0,0.0,46.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,50-59,38.0,26.0,1.0,3.0,0.0,60.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,60-69,34.0,29.0,1.0,3.0,0.0,59.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,70-79,14.0,11.0,0.0,2.0,0.0,23.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,80-89,8.0,14.0,1.0,4.0,0.0,17.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,BAS,90+,4.0,10.0,1.0,3.0,0.0,10.0,0.0,0.0,ITF,ITF5,17.0,Basilicata
2022-01-06,Pfizer/BioNTech,CAL,12-19,607.0,621.0,448.0,216.0,36.0,528.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,20-29,273.0,342.0,26.0,59.0,4.0,526.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,30-39,263.0,300.0,57.0,63.0,1.0,442.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,40-49,268.0,343.0,30.0,75.0,5.0,501.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,50-59,325.0,354.0,41.0,45.0,3.0,590.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,60-69,204.0,222.0,26.0,45.0,0.0,355.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,70-79,94.0,137.0,19.0,17.0,0.0,195.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,80-89,46.0,77.0,9.0,7.0,0.0,107.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAL,90+,10.0,15.0,2.0,2.0,0.0,21.0,0.0,0.0,ITF,ITF6,18.0,Calabria
2022-01-06,Pfizer/BioNTech,CAM,12-19,1055.0,1029.0,454.0,242.0,31.0,1357.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,20-29,916.0,894.0,46.0,115.0,5.0,1644.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,30-39,1080.0,1132.0,72.0,147.0,7.0,1986.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,40-49,677.0,740.0,60.0,128.0,8.0,1221.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,50-59,596.0,668.0,58.0,114.0,7.0,1085.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,60-69,337.0,382.0,54.0,62.0,0.0,603.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,70-79,184.0,253.0,17.0,27.0,0.0,393.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,80-89,57.0,92.0,12.0,11.0,0.0,126.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,CAM,90+,8.0,21.0,3.0,3.0,0.0,23.0,0.0,0.0,ITF,ITF3,15.0,Campania
2022-01-06,Pfizer/BioNTech,EMR,12-19,624.0,499.0,152.0,68.0,27.0,876.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,20-29,365.0,351.0,36.0,24.0,17.0,639.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,30-39,121.0,143.0,16.0,15.0,4.0,229.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,40-49,133.0,139.0,14.0,18.0,4.0,236.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,50-59,208.0,223.0,11.0,17.0,0.0,403.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,60-69,85.0,110.0,13.0,9.0,2.0,171.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,70-79,77.0,97.0,9.0,1.0,1.0,163.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,80-89,22.0,57.0,6.0,4.0,0.0,69.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,EMR,90+,6.0,17.0,0.0,0.0,0.0,23.0,0.0,0.0,ITH,ITH5,8.0,Emilia-Romagna
2022-01-06,Pfizer/BioNTech,FVG,40-49,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2022-01-06,Pfizer/BioNTech,FVG,70-79,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2022-01-06,Pfizer/BioNTech,FVG,80-89,1.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2022-01-06,Pfizer/BioNTech,FVG,90+,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,ITH,ITH4,6.0,Friuli-Venezia Giulia
2022-01-06,Pfizer/BioNTech,LAZ,12-19,1261.0,1103.0,467.0,410.0,54.0,1433.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,20-29,921.0,1018.0,85.0,229.0,19.0,1606.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,30-39,886.0,956.0,119.0,227.0,11.0,1485.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,40-49,1283.0,1470.0,141.0,204.0,13.0,2395.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,50-59,1742.0,2018.0,142.0,202.0,6.0,3410.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,60-69,1245.0,1414.0,63.0,114.0,6.0,2476.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,70-79,650.0,842.0,26.0,64.0,1.0,1401.0,0.0,0.0,ITI,ITI4,12.0,Lazio
2022-01-06,Pfizer/BioNTech,LAZ,80-89,231.0,299.0,25.0,21.0,0.0,484.0,0.0,0.0,ITI,ITI4,12.0,Lazio
